ID,lon,lat
57538,120.945861698,31.5411638019
57539,120.951049646,31.5407560849
57540,120.956237488,31.5403481621
57541,120.961425226,31.5399400335
57542,120.966612858,31.5395316991
57543,120.971800384,31.539123159
57544,120.976987805,31.5387144132
57545,120.982175121,31.5383054616
57546,120.98736233,31.5378963044
57547,120.992549435,31.5374869414
57548,120.997736433,31.5370773728
57549,121.002923326,31.5366675985
57550,121.008110113,31.5362576186
57551,121.013296794,31.5358474331
57552,121.01848337,31.5354370419
57553,121.023669839,31.5350264452
57554,121.028856203,31.5346156428
57555,121.03404246,31.5342046349
57556,121.039228611,31.5337934214
57557,121.044414656,31.5333820024
57558,121.049600595,31.5329703779
57559,121.054786428,31.5325585479
57560,121.059972155,31.5321465123
57561,121.065157775,31.5317342713
57562,121.070343288,31.5313218248
57563,121.075528696,31.5309091729
57564,121.080713996,31.5304963156
57565,121.08589919,31.5300832528
57566,121.091084278,31.5296699846
57567,121.096269259,31.529256511
57568,121.101454133,31.5288428321
57569,121.106638901,31.5284289478
57570,121.111823561,31.5280148581
57571,121.117008115,31.5276005632
57572,121.122192562,31.5271860629
57573,121.127376902,31.5267713573
57574,121.132561135,31.5263564464
57575,121.137745261,31.5259413303
57576,121.142929279,31.5255260089
57577,121.148113191,31.5251104822
57578,121.153296995,31.5246947504
57579,121.158480692,31.5242788133
57580,121.163664282,31.523862671
57581,121.168847765,31.5234463236
57582,121.17403114,31.523029771
57583,121.179214407,31.5226130133
57584,121.184397567,31.5221960504
57585,121.18958062,31.5217788824
57586,121.194763565,31.5213615093
57587,121.199946402,31.5209439311
57588,121.205129131,31.5205261478
57589,121.210311753,31.5201081595
57590,121.215494267,31.5196899662
57591,121.220676673,31.5192715678
57592,121.225858971,31.5188529644
57593,121.231041161,31.518434156
57594,121.236223243,31.5180151426
57595,121.241405217,31.5175959242
57596,121.246587082,31.517176501
57597,121.25176884,31.5167568727
57598,121.25695049,31.5163370396
57599,121.262132031,31.5159170015
57600,121.267313463,31.5154967586
57601,121.272494788,31.5150763108
57602,121.277676004,31.5146556581
57603,121.282857111,31.5142348006
57604,121.28803811,31.5138137382
57605,121.293219001,31.513392471
57606,121.298399782,31.5129709991
57607,121.303580455,31.5125493223
57608,121.30876102,31.5121274408
57609,121.313941475,31.5117053545
57610,121.319121822,31.5112830635
57611,121.510717669,31.4955145066
57612,121.515893843,31.495084447
57613,121.521069905,31.4946541832
57614,121.759048108,31.4746416513
57615,121.764218905,31.4742018109
57616,121.769389589,31.4737617671
57617,121.77456016,31.47332152
57618,121.779730617,31.4728810694
57619,121.784900961,31.4724404156
57620,121.790071192,31.4719995584
57621,121.795241309,31.471558498
57622,121.800411312,31.4711172342
57623,121.805581202,31.4706757672
57624,121.810750978,31.4702340969
57625,121.815920641,31.4697922234
57626,121.82109019,31.4693501467
57627,121.826259625,31.4689078668
57628,121.831428946,31.4684653837
57629,121.836598153,31.4680226974
57630,121.841767247,31.4675798079
57631,121.846936226,31.4671367153
57632,121.852105092,31.4666934196
57633,121.857273843,31.4662499208
57634,121.86244248,31.4658062189
57635,121.867611003,31.4653623139
57636,121.872779412,31.4649182058
57637,121.877947707,31.4644738947
57638,121.883115887,31.4640293806
57639,121.888283952,31.4635846635
57640,121.893451904,31.4631397433
57641,121.898619741,31.4626946202
57642,121.903787463,31.4622492941
57643,121.908955071,31.4618037651
57644,121.914122564,31.4613580331
57645,121.919289942,31.4609120982
57646,120.088884273,31.6100620547
57647,120.094089126,31.6096884264
57648,120.099293882,31.6093145899
57649,120.104498541,31.6089405453
57650,120.109703104,31.6085662925
57651,120.114907569,31.6081918316
57652,120.120111937,31.6078171626
57653,120.125316209,31.6074422854
57654,120.130520383,31.6070672002
57655,120.135724461,31.6066919068
57656,120.140928441,31.6063164054
57657,120.146132324,31.605940696
57658,120.151336109,31.6055647785
57659,120.156539798,31.6051886529
57660,120.161743388,31.6048123194
57661,120.166946882,31.6044357778
57662,120.172150278,31.6040590283
57663,120.177353576,31.6036820708
57664,120.182556777,31.6033049053
57665,120.187759881,31.6029275319
57666,120.192962886,31.6025499506
57667,120.198165794,31.6021721613
57668,120.203368604,31.6017941642
57669,120.208571316,31.6014159591
57670,120.21377393,31.6010375462
57671,120.218976447,31.6006589254
57672,120.224178865,31.6002800968
57673,120.229381185,31.5999010603
57674,120.338607168,31.591893309
57675,120.343807317,31.5915097037
57676,120.349007368,31.5911258908
57677,120.354207319,31.5907418705
57678,120.359407171,31.5903576427
57679,120.364606924,31.5899732074
57680,120.369806577,31.5895885646
57681,120.375006131,31.5892037144
57682,120.380205585,31.5888186568
57683,120.385404939,31.5884333917
57684,120.390604194,31.5880479193
57685,120.395803349,31.5876622394
57686,120.401002404,31.5872763522
57687,120.406201359,31.5868902576
57688,120.411400215,31.5865039557
57689,120.41659897,31.5861174465
57690,120.421797626,31.5857307299
57691,120.426996181,31.585343806
57692,120.432194637,31.5849566749
57693,120.437392992,31.5845693364
57694,120.442591247,31.5841817907
57695,120.447789402,31.5837940378
57696,120.452987457,31.5834060776
57697,120.458185411,31.5830179102
57698,120.463383265,31.5826295356
57699,120.468581019,31.5822409538
57700,120.473778672,31.5818521648
57701,120.478976224,31.5814631687
57702,120.484173676,31.5810739654
57703,120.489371027,31.580684555
57704,120.494568277,31.5802949375
57705,120.499765427,31.5799051129
57706,120.504962476,31.5795150811
57707,120.510159424,31.5791248423
57708,120.515356271,31.5787343965
57709,120.520553017,31.5783437436
57710,120.525749662,31.5779528836
57711,120.530946206,31.5775618166
57712,120.536142649,31.5771705427
57713,120.541338991,31.5767790617
57714,120.546535231,31.5763873738
57715,120.551731371,31.5759954789
57716,120.556927409,31.575603377
57717,120.562123345,31.5752110682
57718,120.56731918,31.5748185525
57719,120.572514914,31.5744258299
57720,120.577710546,31.5740329004
57721,120.582906076,31.573639764
57722,120.588101505,31.5732464208
57723,120.593296833,31.5728528707
57724,120.598492058,31.5724591138
57725,120.603687182,31.57206515
57726,120.608882203,31.5716709795
57727,120.614077123,31.5712766022
57728,120.619271941,31.5708820181
57729,120.624466657,31.5704872272
57730,120.629661271,31.5700922296
57731,120.634855783,31.5696970252
57732,120.640050193,31.5693016141
57733,120.6452445,31.5689059964
57734,120.650438705,31.5685101719
57735,120.655632808,31.5681141407
57736,120.660826809,31.5677179029
57737,120.666020707,31.5673214585
57738,120.671214502,31.5669248074
57739,120.676408195,31.5665279497
57740,120.681601786,31.5661308854
57741,120.686795274,31.5657336145
57742,120.691988659,31.565336137
57743,120.697181942,31.564938453
57744,120.702375121,31.5645405624
57745,120.707568198,31.5641424653
57746,120.712761172,31.5637441617
57747,120.717954043,31.5633456516
57748,120.723146812,31.562946935
57749,120.728339477,31.5625480119
57750,120.733532039,31.5621488824
57751,120.738724498,31.5617495464
57752,120.743916853,31.561350004
57753,120.749109106,31.5609502552
57754,120.754301255,31.5605502999
57755,120.759493301,31.5601501383
57756,120.764685243,31.5597497703
57757,120.769877082,31.559349196
57758,120.775068818,31.5589484153
57759,120.78026045,31.5585474283
57760,120.785451978,31.558146235
57761,120.790643403,31.5577448354
57762,120.795834724,31.5573432295
57763,120.801025941,31.5569414173
57764,120.806217055,31.5565393989
57765,120.811408064,31.5561371742
57766,120.81659897,31.5557347433
57767,120.821789772,31.5553321062
57768,120.826980469,31.554929263
57769,120.832171063,31.5545262135
57770,120.837361553,31.5541229578
57771,120.842551938,31.553719496
57772,120.847742219,31.5533158281
57773,120.852932396,31.5529119541
57774,120.858122469,31.5525078739
57775,120.863312437,31.5521035877
57776,120.868502301,31.5516990953
57777,120.87369206,31.5512943969
57778,120.878881715,31.5508894925
57779,120.884071265,31.550484382
57780,120.889260711,31.5500790655
57781,120.894450052,31.549673543
57782,120.899639288,31.5492678145
57783,120.904828419,31.5488618801
57784,120.910017446,31.5484557397
57785,120.915206368,31.5480493933
57786,120.920395184,31.547642841
57787,120.925583896,31.5472360828
57788,120.930772503,31.5468291187
57789,120.935961005,31.5464219487
57790,120.941149401,31.5460145728
57791,120.946337692,31.5456069911
57792,120.951525879,31.5451992035
57793,120.956713959,31.5447912101
57794,120.961901935,31.5443830109
57795,120.967089805,31.5439746059
57796,120.97227757,31.5435659951
57797,120.977465229,31.5431571785
57798,120.982652782,31.5427481562
57799,120.98784023,31.5423389282
57800,120.993027573,31.5419294944
57801,120.998214809,31.5415198549
57802,121.00340194,31.5411100098
57803,121.008588965,31.5406999589
57804,121.013775884,31.5402897024
57805,121.018962698,31.5398792403
57806,121.024149405,31.5394685725
57807,121.029336006,31.539057699
57808,121.034522502,31.53864662
57809,121.039708891,31.5382353354
57810,121.044895174,31.5378238452
57811,121.050081351,31.5374121495
57812,121.055267421,31.5370002482
57813,121.060453385,31.5365881414
57814,121.065639243,31.5361758291
57815,121.070824995,31.5357633113
57816,121.07601064,31.535350588
57817,121.081196178,31.5349376592
57818,121.08638161,31.534524525
57819,121.091566935,31.5341111853
57820,121.096752154,31.5336976402
57821,121.101937265,31.5332838897
57822,121.107122271,31.5328699338
57823,121.112307169,31.5324557725
57824,121.11749196,31.5320414059
57825,121.122676645,31.5316268339
57826,121.127861222,31.5312120566
57827,121.133045692,31.5307970739
57828,121.138230056,31.530381886
57829,121.143414312,31.5299664928
57830,121.148598461,31.5295508943
57831,121.153782503,31.5291350905
57832,121.158966437,31.5287190815
57833,121.164150264,31.5283028672
57834,121.169333984,31.5278864478
57835,121.174517597,31.5274698232
57836,121.179701101,31.5270529933
57837,121.184884499,31.5266359583
57838,121.190067789,31.5262187182
57839,121.195250971,31.5258012729
57840,121.200434045,31.5253836225
57841,121.205617012,31.524965767
57842,121.21079987,31.5245477064
57843,121.215982621,31.5241294407
57844,121.221165265,31.5237109699
57845,121.2263478,31.5232922941
57846,121.231530227,31.5228734133
57847,121.236712546,31.5224543275
57848,121.241894757,31.5220350366
57849,121.24707686,31.5216155408
57850,121.252258855,31.52119584
57851,121.257440741,31.5207759343
57852,121.262622519,31.5203558236
57853,121.267804189,31.5199355079
57854,121.27298575,31.5195149874
57855,121.278167203,31.519094262
57856,121.283348547,31.5186733317
57857,121.288529783,31.5182521965
57858,121.29371091,31.5178308565
57859,121.304072839,31.516987562
57860,121.30925364,31.5165656075
57861,121.314434332,31.5161434483
57862,121.749218844,31.4799525612
57863,121.754390102,31.4795130517
57864,121.759561247,31.4790733387
57865,121.764732279,31.4786334223
57866,121.769903198,31.4781933025
57867,121.775074004,31.4777529792
57868,121.780244696,31.4773124526
57869,121.785415275,31.4768717226
57870,121.79058574,31.4764307893
57871,121.795756092,31.4759896526
57872,121.80092633,31.4755483127
57873,121.806096455,31.4751067694
57874,121.811266466,31.4746650228
57875,121.816436363,31.474223073
57876,121.821606146,31.4737809199
57877,121.826775816,31.4733385635
57878,121.831945372,31.472896004
57879,121.837114814,31.4724532412
57880,121.842284142,31.4720102752
57881,121.847453356,31.4715671061
57882,121.852622456,31.4711237338
57883,121.857791442,31.4706801584
57884,121.862960313,31.4702363798
57885,121.868129071,31.4697923981
57886,121.873297714,31.4693482133
57887,121.878466243,31.4689038255
57888,121.883634658,31.4684592346
57889,121.888802958,31.4680144406
57890,121.893971143,31.4675694436
57891,121.899139215,31.4671242436
57892,121.904307171,31.4666788406
57893,121.909475013,31.4662332346
57894,121.914642741,31.4657874256
57895,121.919810353,31.4653414137
57896,121.924977851,31.4648951989
57897,121.930145234,31.4644487811
57898,120.094525879,31.6141427001
57899,120.099730877,31.6137687989
57900,120.104935777,31.6133946894
57901,120.110140581,31.6130203718
57902,120.115345288,31.612645846
57903,120.120549898,31.6122711121
57904,120.125754411,31.61189617
57905,120.130958826,31.6115210198
57906,120.136163145,31.6111456614
57907,120.141367367,31.610770095
57908,120.146571491,31.6103943204
57909,120.151775518,31.6100183378
57910,120.156979447,31.6096421471
57911,120.16218328,31.6092657484
57912,120.167387014,31.6088891416
57913,120.172590652,31.6085123268
57914,120.177794191,31.608135304
57915,120.182997633,31.6077580732
57916,120.188200978,31.6073806344
57917,120.193404224,31.6070029877
57918,120.198607373,31.606625133
57919,120.203810425,31.6062470704
57920,120.209013378,31.6058687998
57921,120.214216233,31.6054903213
57922,120.219418991,31.6051116349
57923,120.22462165,31.6047327407
57924,120.229824211,31.6043536386
57925,120.339055251,31.5963445004
57926,120.344255641,31.5959608286
57927,120.349455932,31.5955769493
57928,120.354656124,31.5951928625
57929,120.359856217,31.5948085681
57930,120.36505621,31.5944240663
57931,120.370256103,31.5940393569
57932,120.375455897,31.59365444
57933,120.380655592,31.5932693157
57934,120.385855187,31.592883984
57935,120.391054682,31.5924984448
57936,120.396254077,31.5921126981
57937,120.401453373,31.5917267441
57938,120.406652569,31.5913405827
57939,120.411851664,31.5909542139
57940,120.41705066,31.5905676377
57941,120.422249556,31.5901808542
57942,120.427448352,31.5897938633
57943,120.432647048,31.5894066651
57944,120.437845644,31.5890192596
57945,120.443044139,31.5886316468
57946,120.448242534,31.5882438267
57947,120.453440829,31.5878557993
57948,120.458639023,31.5874675647
57949,120.463837117,31.5870791229
57950,120.469035111,31.5866904738
57951,120.474233004,31.5863016175
57952,120.479430797,31.5859125541
57953,120.484628488,31.5855232834
57954,120.48982608,31.5851338056
57955,120.49502357,31.5847441206
57956,120.50022096,31.5843542285
57957,120.505418249,31.5839641292
57958,120.510615437,31.5835738228
57959,120.515812524,31.5831833094
57960,120.52100951,31.5827925888
57961,120.526206395,31.5824016612
57962,120.531403179,31.5820105265
57963,120.536599862,31.5816191848
57964,120.541796443,31.5812276361
57965,120.546992923,31.5808358803
57966,120.552189303,31.5804439176
57967,120.55738558,31.5800517479
57968,120.562581757,31.5796593712
57969,120.567777831,31.5792667875
57970,120.572973805,31.5788739969
57971,120.578169677,31.5784809994
57972,120.583365447,31.578087795
57973,120.588561115,31.5776943836
57974,120.593756682,31.5773007654
57975,120.598952147,31.5769069403
57976,120.604147511,31.5765129084
57977,120.609342772,31.5761186696
57978,120.614537931,31.575724224
57979,120.619732989,31.5753295716
57980,120.624927944,31.5749347124
57981,120.630122798,31.5745396464
57982,120.635317549,31.5741443736
57983,120.640512198,31.5737488941
57984,120.645706745,31.5733532079
57985,120.65090119,31.5729573149
57986,120.656095532,31.5725612152
57987,120.661289772,31.5721649088
57988,120.66648391,31.5717683957
57989,120.671677944,31.571371676
57990,120.676871877,31.5709747496
57991,120.682065707,31.5705776166
57992,120.687259434,31.5701802769
57993,120.692453059,31.5697827306
57994,120.69764658,31.5693849778
57995,120.702839999,31.5689870184
57996,120.708033316,31.5685888524
57997,120.713226529,31.5681904798
57998,120.718419639,31.5677919007
57999,120.723612646,31.5673931151
58000,120.728805551,31.566994123
58001,120.733998352,31.5665949244
58002,120.73919105,31.5661955193
58003,120.744383645,31.5657959077
58004,120.749576136,31.5653960897
58005,120.754768524,31.5649960653
58006,120.759960809,31.5645958344
58007,120.765152991,31.5641953971
58008,120.770345069,31.5637947535
58009,120.775537043,31.5633939034
58010,120.780728914,31.562992847
58011,120.785920681,31.5625915843
58012,120.791112345,31.5621901152
58013,120.796303905,31.5617884398
58014,120.801495361,31.5613865581
58015,120.806686713,31.5609844701
58016,120.811877962,31.5605821758
58017,120.817069106,31.5601796753
58018,120.822260147,31.5597769685
58019,120.827451083,31.5593740555
58020,120.832641916,31.5589709363
58021,120.837832644,31.5585676109
58022,120.843023268,31.5581640793
58023,120.848213788,31.5577603415
58024,120.853404204,31.5573563976
58025,120.858594515,31.5569522475
58026,120.863784722,31.5565478913
58027,120.868974824,31.556143329
58028,120.874164822,31.5557385606
58029,120.879354715,31.5553335861
58030,120.884544504,31.5549284055
58031,120.889734188,31.5545230189
58032,120.894923768,31.5541174262
58033,120.900113242,31.5537116275
58034,120.905302612,31.5533056228
58035,120.910491877,31.5528994121
58036,120.915681037,31.5524929955
58037,120.920870093,31.5520863728
58038,120.926059043,31.5516795442
58039,120.931247888,31.5512725097
58040,120.936436628,31.5508652693
58041,120.941625263,31.5504578229
58042,120.946813792,31.5500501707
58043,120.952002217,31.5496423125
58044,120.957190536,31.5492342486
58045,120.962378749,31.5488259787
58046,120.967566858,31.5484175031
58047,120.972754861,31.5480088216
58048,120.977942758,31.5475999343
58049,120.98313055,31.5471908412
58050,120.988318236,31.5467815424
58051,120.993505816,31.5463720378
58052,120.998693291,31.5459623275
58053,121.00388066,31.5455524114
58054,121.009067923,31.5451422896
58055,121.01425508,31.5447319621
58056,121.019442131,31.544321429
58057,121.024629077,31.5439106901
58058,121.029815916,31.5434997456
58059,121.035002649,31.5430885955
58060,121.040189276,31.5426772398
58061,121.045375797,31.5422656784
58062,121.050562212,31.5418539114
58063,121.05574852,31.5414419389
58064,121.060934722,31.5410297608
58065,121.066120818,31.5406173772
58066,121.071306807,31.540204788
58067,121.07649269,31.5397919933
58068,121.081678466,31.5393789931
58069,121.086864136,31.5389657874
58070,121.092049699,31.5385523763
58071,121.097235155,31.5381387596
58072,121.102420505,31.5377249376
58073,121.107605747,31.5373109101
58074,121.112790883,31.5368966772
58075,121.117975912,31.5364822389
58076,121.123160834,31.5360675952
58077,121.128345649,31.5356527461
58078,121.133530357,31.5352376917
58079,121.138714958,31.5348224319
58080,121.143899452,31.5344069669
58081,121.149083838,31.5339912965
58082,121.154268118,31.5335754208
58083,121.15945229,31.5331593398
58084,121.164636354,31.5327430536
58085,121.169820311,31.5323265622
58086,121.175004161,31.5319098655
58087,121.180187903,31.5314929635
58088,121.185371538,31.5310758564
58089,121.190555065,31.5306585441
58090,121.195738484,31.5302410266
58091,121.200921796,31.529823304
58092,121.206105,31.5294053762
58093,121.211288096,31.5289872433
58094,121.216471084,31.5285689053
58095,121.221653965,31.5281503622
58096,121.226836737,31.527731614
58097,121.232019401,31.5273126607
58098,121.237201957,31.5268935024
58099,121.242384406,31.5264741391
58100,121.247566745,31.5260545707
58101,121.252748977,31.5256347974
58102,121.257931101,31.525214819
58103,121.263113116,31.5247946357
58104,121.268295023,31.5243742474
58105,121.273476821,31.5239536541
58106,121.278658511,31.5235328559
58107,121.283840092,31.5231118529
58108,121.289021565,31.5226906449
58109,121.294202929,31.522269232
58110,121.299384184,31.5218476143
58111,121.734216467,31.4857019253
58112,121.7393883,31.4852629503
58113,121.74456002,31.4848237719
58114,121.749731626,31.4843843899
58115,121.75490312,31.4839448044
58116,121.7600745,31.4835050155
58117,121.765245767,31.4830650231
58118,121.770416921,31.4826248272
58119,121.775587961,31.4821844279
58120,121.780758888,31.4817438252
58121,121.785929702,31.4813030191
58122,121.791100402,31.4808620095
58123,121.796270988,31.4804207967
58124,121.801441461,31.4799793805
58125,121.806611821,31.4795377609
58126,121.811782067,31.479095938
58127,121.816952199,31.4786539118
58128,121.822122217,31.4782116823
58129,121.827292121,31.4777692496
58130,121.832461912,31.4773266136
58131,121.837631588,31.4768837743
58132,121.842801151,31.4764407318
58133,121.8479706,31.4759974861
58134,121.853139934,31.4755540373
58135,121.858309155,31.4751103852
58136,121.863478261,31.47466653
58137,121.868647253,31.4742224716
58138,121.87381613,31.4737782101
58139,121.878984894,31.4733337455
58140,121.884153543,31.4728890778
58141,121.889322077,31.472444207
58142,121.894490498,31.4719991331
58143,121.899658803,31.4715538562
58144,121.904826994,31.4711083763
58145,121.90999507,31.4706626933
58146,121.915163032,31.4702168074
58147,121.920330879,31.4697707184
58148,121.925498611,31.4693244265
58149,121.930666229,31.4688779316
58150,120.094962729,31.6185969653
58151,120.100167968,31.6182229993
58152,120.10537311,31.617848825
58153,120.110578155,31.6174744426
58154,120.115783104,31.6170998519
58155,120.120987955,31.616725053
58156,120.12619271,31.616350046
58157,120.131397367,31.6159748308
58158,120.136601927,31.6155994074
58159,120.14180639,31.6152237759
58160,120.147010755,31.6148479363
58161,120.152215024,31.6144718885
58162,120.157419195,31.6140956327
58163,120.162623268,31.6137191688
58164,120.167827244,31.6133424968
58165,120.173031123,31.6129656167
58166,120.178234904,31.6125885286
58167,120.183438587,31.6122112325
58168,120.188642173,31.6118337283
58169,120.193845661,31.6114560161
58170,120.199049051,31.611078096
58171,120.204252343,31.6106999679
58172,120.209455537,31.6103216318
58173,120.214658634,31.6099430878
58174,120.219861632,31.6095643358
58175,120.225064533,31.6091853759
58176,120.230267335,31.6088062082
58177,120.235470039,31.6084268325
58178,120.339503433,31.600795683
58179,120.344704064,31.6004119448
58180,120.349904596,31.600027999
58181,120.355105028,31.5996438457
58182,120.360305362,31.5992594848
58183,120.365505595,31.5988749163
58184,120.370705729,31.5984901403
58185,120.375905764,31.5981051568
58186,120.381105699,31.5977199658
58187,120.386305534,31.5973345673
58188,120.39150527,31.5969489614
58189,120.396704906,31.596563148
58190,120.401904442,31.5961771271
58191,120.407103878,31.5957908988
58192,120.412303214,31.5954044631
58193,120.41750245,31.59501782
58194,120.422701587,31.5946309695
58195,120.427900623,31.5942439116
58196,120.433099559,31.5938566464
58197,120.438298395,31.5934691738
58198,120.443497131,31.5930814939
58199,120.448695766,31.5926936067
58200,120.453894301,31.5923055121
58201,120.459092736,31.5919172103
58202,120.46429107,31.5915287012
58203,120.469489304,31.5911399849
58204,120.474687437,31.5907510613
58205,120.47988547,31.5903619304
58206,120.485083402,31.5899725924
58207,120.490281233,31.5895830471
58208,120.495478964,31.5891932947
58209,120.500676593,31.588803335
58210,120.505874122,31.5884131683
58211,120.51107155,31.5880227943
58212,120.516268877,31.5876322133
58213,120.521466103,31.5872414251
58214,120.526663228,31.5868504298
58215,120.531860252,31.5864592274
58216,120.537057175,31.5860678179
58217,120.542253997,31.5856762014
58218,120.547450717,31.5852843779
58219,120.552647336,31.5848923473
58220,120.557843853,31.5845001096
58221,120.563040269,31.584107665
58222,120.568236584,31.5837150134
58223,120.573432797,31.5833221548
58224,120.578628909,31.5829290893
58225,120.583824919,31.5825358168
58226,120.589020827,31.5821423374
58227,120.594216634,31.581748651
58228,120.599412338,31.5813547578
58229,120.604607941,31.5809606576
58230,120.609803442,31.5805663506
58231,120.614998842,31.5801718367
58232,120.620194139,31.579777116
58233,120.625389334,31.5793821884
58234,120.630584427,31.5789870541
58235,120.635779418,31.5785917129
58236,120.640974306,31.5781961649
58237,120.646169093,31.5778004102
58238,120.651363777,31.5774044487
58239,120.656558359,31.5770082804
58240,120.661752838,31.5766119054
58241,120.666947215,31.5762153238
58242,120.672141489,31.5758185354
58243,120.677335661,31.5754215403
58244,120.68252973,31.5750243385
58245,120.687723697,31.5746269301
58246,120.692917561,31.574229315
58247,120.698111322,31.5738314933
58248,120.70330498,31.573433465
58249,120.708498536,31.5730352301
58250,120.713691988,31.5726367886
58251,120.718885338,31.5722381405
58252,120.724078584,31.5718392859
58253,120.729271728,31.5714402247
58254,120.734464768,31.571040957
58255,120.739657705,31.5706414828
58256,120.744850539,31.5702418021
58257,120.75004327,31.5698419149
58258,120.755235897,31.5694418213
58259,120.760428421,31.5690415211
58260,120.765620842,31.5686410146
58261,120.770813159,31.5682403016
58262,120.776005372,31.5678393822
58263,120.781197482,31.5674382564
58264,120.786389488,31.5670369242
58265,120.791581391,31.5666353856
58266,120.79677319,31.5662336407
58267,120.801964885,31.5658316895
58268,120.807156476,31.5654295319
58269,120.812347963,31.5650271681
58270,120.817539347,31.5646245979
58271,120.822730626,31.5642218214
58272,120.827921801,31.5638188387
58273,120.833112872,31.5634156497
58274,120.83830384,31.5630122545
58275,120.843494702,31.5626086531
58276,120.848685461,31.5622048455
58277,120.853876115,31.5618008317
58278,120.859066665,31.5613966117
58279,120.864257111,31.5609921855
58280,120.869447452,31.5605875532
58281,120.874637688,31.5601827147
58282,120.87982782,31.5597776702
58283,120.885017848,31.5593724195
58284,120.89020777,31.5589669627
58285,120.895397588,31.5585612999
58286,120.900587302,31.558155431
58287,120.90577691,31.5577493561
58288,120.910966413,31.5573430751
58289,120.916155812,31.5569365881
58290,120.921345106,31.5565298951
58291,120.926534294,31.5561229962
58292,120.931723378,31.5557158912
58293,120.936912356,31.5553085803
58294,120.942101229,31.5549010635
58295,120.947289997,31.5544933407
58296,120.95247866,31.554085412
58297,120.957667217,31.5536772775
58298,120.962855669,31.553268937
58299,120.968044016,31.5528603907
58300,120.973232257,31.5524516385
58301,120.978420393,31.5520426805
58302,120.983608422,31.5516335167
58303,120.988796347,31.551224147
58304,120.993984165,31.5508145716
58305,120.999171878,31.5504047904
58306,121.004359485,31.5499948034
58307,121.009546986,31.5495846107
58308,121.014734382,31.5491742122
58309,121.019921671,31.548763608
58310,121.025108855,31.5483527981
58311,121.030295932,31.5479417826
58312,121.035482903,31.5475305613
58313,121.040669768,31.5471191344
58314,121.045856527,31.5467075019
58315,121.05104318,31.5462956637
58316,121.056229726,31.5458836199
58317,121.061416166,31.5454713705
58318,121.066602499,31.5450589156
58319,121.071788726,31.544646255
58320,121.076974847,31.5442333889
58321,121.082160861,31.5438203173
58322,121.087346768,31.5434070402
58323,121.092532569,31.5429935575
58324,121.097718263,31.5425798693
58325,121.10290385,31.5421659757
58326,121.108089331,31.5417518766
58327,121.113274704,31.541337572
58328,121.118459971,31.5409230621
58329,121.123645131,31.5405083467
58330,121.128830183,31.5400934259
58331,121.134015129,31.5396782997
58332,121.139199967,31.5392629681
58333,121.144384699,31.5388474312
58334,121.149569323,31.5384316889
58335,121.15475384,31.5380157413
58336,121.159938249,31.5375995884
58337,121.165122551,31.5371832302
58338,121.170306746,31.5367666667
58339,121.175490833,31.5363498979
58340,121.180674813,31.5359329239
58341,121.185858685,31.5355157447
58342,121.191042449,31.5350983602
58343,121.196226106,31.5346807705
58344,121.201409655,31.5342629757
58345,121.206593096,31.5338449756
58346,121.211776429,31.5334267704
58347,121.216959655,31.5330083601
58348,121.222142772,31.5325897446
58349,121.227325782,31.532170924
58350,121.232508684,31.5317518983
58351,121.237691477,31.5313326675
58352,121.242874162,31.5309132316
58353,121.248056739,31.5304935907
58354,121.253239208,31.5300737448
58355,121.258421569,31.5296536938
58356,121.263603821,31.5292334378
58357,121.268785965,31.5288129768
58358,121.273968,31.5283923109
58359,121.279149927,31.5279714399
58360,121.284331745,31.5275503641
58361,121.289513455,31.5271290833
58362,121.294695056,31.5267075975
58363,121.724384183,31.4910114618
58364,121.729556477,31.4905728182
58365,121.734728658,31.490133971
58366,121.739900726,31.4896949202
58367,121.74507268,31.4892556659
58368,121.750244522,31.488816208
58369,121.75541625,31.4883765466
58370,121.760587866,31.4879366817
58371,121.765759368,31.4874966132
58372,121.770930756,31.4870563413
58373,121.776102032,31.4866158659
58374,121.781273194,31.4861751871
58375,121.786444242,31.4857343048
58376,121.791615177,31.4852932192
58377,121.796785999,31.4848519301
58378,121.801956707,31.4844104376
58379,121.807127301,31.4839687417
58380,121.812297781,31.4835268425
58381,121.817468148,31.48308474
58382,121.822638401,31.4826424341
58383,121.82780854,31.482199925
58384,121.832978566,31.4817572125
58385,121.838148477,31.4813142967
58386,121.843318274,31.4808711777
58387,121.848487957,31.4804278555
58388,121.853657526,31.47998433
58389,121.858826981,31.4795406013
58390,121.863996322,31.4790966694
58391,121.869165549,31.4786525344
58392,121.874334661,31.4782081961
58393,121.879503659,31.4777636548
58394,121.884672543,31.4773189102
58395,121.889841312,31.4768739626
58396,121.895009966,31.4764288119
58397,121.900178506,31.4759834581
58398,121.905346932,31.4755379012
58399,121.910515242,31.4750921413
58400,121.915683438,31.4746461783
58401,121.92085152,31.4742000123
58402,121.926019486,31.4737536433
58403,121.931187338,31.4733070714
58404,121.936355075,31.4728602964
58405,120.100605156,31.6226771911
58406,120.10581054,31.6223029521
58407,120.111015827,31.6219285048
58408,120.116221017,31.6215538492
58409,120.12142611,31.6211789854
58410,120.126631106,31.6208039134
58411,120.131836004,31.6204286332
58412,120.137040806,31.6200531448
58413,120.14224551,31.6196774483
58414,120.147450117,31.6193015435
58415,120.152654627,31.6189254307
58416,120.157859039,31.6185491097
58417,120.163063354,31.6181725805
